t,x,y
0.03333333333333333,122.33620331168095,-175.4022810466272
0.06666666666666667,112.4126146283993,-175.420619797658
0.1,103.12211059402625,-175.48593726810577
0.13333333333333333,94.33698221355007,-175.40739415796497
0.16666666666666669,86.27672198650544,-175.28162275023442
0.2,79.2442326125747,-175.1796519908503
0.23333333333333334,73.42194083322966,-174.64879565842557
0.26666666666666666,68.62001333234366,-174.08122379237557
0.30000000000000004,65.32822345849036,-173.5869488757903
0.33333333333333337,63.475169403927794,-173.26267064778403
0.3666666666666667,63.28394321455926,-173.32602314197993
0.4,64.46404564295608,-173.2306708098747
0.43333333333333335,67.34368220768056,-172.6996688022341
0.4666666666666667,71.54407661618916,-171.84340971079632
0.5,77.13782864496034,-171.37040021002986
0.5333333333333333,84.12477399622094,-172.45510814226577
0.5666666666666667,92.12219120032296,-170.32936895619378
0.6000000000000001,100.84148024421438,-167.02821451810905
0.6333333333333334,110.5934409570541,-162.38656654524766
0.6666666666666667,120.13949222299243,-156.29285410103876
0.7000000000000001,129.60246416842392,-149.44714444195392
0.7333333333333334,138.84337266795865,-142.38472156205398
0.7666666666666667,146.67642220533162,-137.57287102724717
0.8,152.57488204311312,-134.5225619829589
0.8333333333333334,156.96450146558027,-141.5829724389314
0.8666666666666667,158.5007297371494,-143.20220472858
0.9,155.88030091385053,-146.67049932320833
0.9333333333333333,148.18687996428616,-142.58435361430293
0.9666666666666667,136.63143232455423,-138.4607229730882
1.0,120.68039392229093,-140.52322152852594
1.0333333333333334,100.88425914431537,-141.57043004871866
1.0666666666666667,76.38616187710704,-141.48657988496666
1.1,47.3818807829789,-141.19577374503388
1.1333333333333333,14.304484078032146,-140.72602073164603
1.1666666666666667,-21.174727776539612,-139.94495032040732
1.2000000000000002,-60.29678362170398,-139.77765888405725
1.2333333333333334,-100.1799462194258,-139.92126711670107
1.2666666666666668,-141.74309629215895,-140.68917038570453
1.3,-185.11330192333298,-167.49528327102598
1.3333333333333335,-224.96692897854996,-166.43951717952768
1.3666666666666667,-256.2800875273523,-150.19693654266973
1.4000000000000001,-288.44707971994967,-147.15436653329584
1.4333333333333333,-315.9350146014326,-142.181489348985
1.4666666666666668,-331.90371991247264,-137.59299781181642
1.5016666666666667,-347.6136564602989,-130.00157451284235
1.5350000000000001,-355.75502337702346,-122.97554973266392
1.5683333333333334,-355.89120628702267,-116.11258919347574
1.6016666666666668,-346.96563909905444,-112.50509643751138
1.635,-330.3482065772075,-112.70360488868118
1.6683333333333334,-306.25686940136666,-116.938055583591
1.7016666666666669,-274.41308427836475,-124.58834806826599
1.735,-235.5978357022825,-135.5276060289716
1.7683333333333335,-188.1696880462273,-148.547302086763
1.8016666666666667,-133.82729462310772,-161.53824602494979
1.8350000000000002,-73.95883901927232,-172.63104499372298
1.8683333333333334,-11.644448976648164,-180.48220119167672
1.9016666666666668,54.15475029471463,-184.41383097742028
1.935,121.1952837695776,-183.3530325159004
1.9683333333333335,188.32114789634625,-176.96166007047987
2.001666666666667,253.15525030039908,-164.74223167602509
2.035,313.92712797784407,-148.7140342486423
2.0683333333333334,368.92861737426983,-130.5073056192964
2.101666666666667,428.1700264750716,-106.71330569440465
2.1350000000000007,461.57642105739023,-103.46930954504978
2.1683333333333334,490.27797615137433,-77.67000271779057
2.2016666666666667,514.0699120902586,-66.2641842667249
2.2350000000000003,533.2660183365374,-69.21191411349446
2.2683333333333335,538.0975166626095,-67.92353861818356
2.3016666666666667,533.2145653331281,-72.3260989083683
2.335,517.3333594568217,-81.38182558075073
2.3683333333333336,450.2296326539249,-111.43311976015093
2.401666666666667,453.0594242406801,-112.18505533526081
2.435,409.62800875273524,-118.68708971553622
2.468333333333334,370.0455613709473,-146.38014739715618
2.501666666666667,291.0894028875741,-163.69276342383773
2.535,211.39152555264354,-176.51247202191917
2.5683333333333334,128.6939405778594,-185.4264857568769
2.601666666666667,43.820493667919436,-184.02385835210248
2.6350000000000007,-42.36617309245594,-190.96910431348783
2.6683333333333334,-128.47344218698117,-185.63960322536172
2.7016666666666667,-207.6525952837892,-164.12695476348063
2.7350000000000003,-277.5465632557989,-165.23893449089383
2.7683333333333335,-352.05571084995495,-145.71510762575053
2.8016666666666667,-408.5459544850685,-126.2686980484259
2.835,-494.9947805808249,-112.02178640761122
2.8683333333333336,-544.5210252711086,-96.23544845773358
2.901666666666667,-565.9065017516518,-84.4741868684946
2.935,-582.4316460581824,-74.86129619642315
2.968333333333334,-588.1773643412312,-68.49321731432929
3.001666666666667,-582.0779346154447,-66.701460196899
3.035,-564.8035151322488,-70.02326769556385
3.0683333333333334,-537.583038120031,-77.7216452561388
3.101666666666667,-499.03369645180874,-91.70404244959718
3.1350000000000007,-452.10705735475767,-108.45188001696988
3.1683333333333334,-394.4157427560706,-121.45966496159781
3.2016666666666667,-312.99781181619255,-131.29102844638965
3.2350000000000003,-218.46827133479212,-154.39824945295425
3.2683333333333335,-153.34792122538283,-173.30415754923433
3.3016666666666667,-29.409190371991144,-177.50547045951873
3.3350000000000004,61.59857761562762,-178.01471536449935
3.3683333333333336,132.34135667396072,-175.4048140043766
3.401666666666667,212.16630196936558,-171.20350109409208
3.435,302.4945295404814,-150.19693654266973
3.468333333333334,359.21225382932175,-127.08971553610525
3.501666666666667,433.16323515567456,-101.04487230771497
3.535,487.36126305128437,-79.0947835401139
3.5683333333333334,531.2919179950295,-60.08866827386214
3.601666666666667,566.1670186742203,-45.08231865715106
3.6350000000000007,588.0462446546567,-37.176742228492685
3.6683333333333334,596.586433260394,-34.66083150984696
3.701666666666667,596.586433260394,-38.86214442013147
3.7350000000000003,584.3049730073458,-48.67225382545075
