t,x,y
0.0,168.37696335078545,64.08376963350776
0.03333333333333333,166.99458053177113,63.92589194685638
0.06666666666666667,165.79794787381434,64.014234633549
0.1,164.45617070136632,63.77840661042103
0.13333333333333333,163.44708502520552,63.1561018236564
0.16666666666666669,162.54405935268824,62.62983978647662
0.2,161.8074878525549,62.09109977730418
0.23333333333333334,161.18065231941227,62.90347949926468
0.26666666666666666,160.6476915090807,65.4818414535082
0.30000000000000004,160.3103480340933,67.36369626957662
0.33333333333333337,160.34046586483737,66.12447536308127
0.3666666666666667,160.39563887817894,59.89064358248493
0.4,160.3040474467848,51.8962812878774
0.43333333333333335,160.3140728875469,29.879379104558325
0.4666666666666667,159.3547618965331,22.889291286576054
0.5,157.45139912653121,19.37204805720671
0.5333333333333333,154.41466591013432,19.4332045156209
0.5666666666666667,150.3327863868417,23.86042978642854
0.6000000000000001,144.44115595308313,31.78139632757029
0.6333333333333334,135.43173338554516,56.10812184937504
0.6666666666666667,128.32488426972668,62.106522831997836
0.7000000000000001,118.40026811018697,57.52511415811
0.7333333333333334,106.4116533755705,56.17116140485621
0.7666666666666667,92.39057408516373,52.06647925473635
0.8,76.42642009576821,49.13114649565978
0.8333333333333334,59.28205827635247,36.08068444828473
0.8666666666666667,40.4843483271643,26.715483271236167
0.9,20.362676948294393,19.825834776235524
0.9333333333333333,-0.11292521800896793,18.429133572284627
0.9666666666666667,-20.86874556563498,18.289904564986045
1.0,-41.17455809051194,24.98337147232894
1.0333333333333334,-61.459595036209976,34.14575213357375
1.0666666666666667,-80.62904192204269,45.029408104080176
1.1,-98.3298151977367,58.70175077338524
1.1333333333333333,-114.6747224562896,66.67805811024505
1.1666666666666667,-128.8732125894369,72.170280388332
1.2000000000000002,-140.7657511860516,71.11008034109682
1.2333333333333334,-149.67440368382813,66.07346925157867
1.2666666666666668,-155.46426653238768,57.99810019381789
1.3,-155.82977680851673,49.879195590549216
1.3333333333333335,-149.52267183821232,43.83240490605988
1.3666666666666667,-137.66402163373232,44.026483488665235
1.4000000000000001,-120.59951294427128,44.43933258634502
1.4333333333333333,-97.62375258772863,48.54494862560432
1.4666666666666668,-69.59052999557139,51.86429945681505
1.5,-36.603911072038045,56.83180526674232
1.5350000000000001,0.3526078202407916,59.54678741267958
1.5683333333333334,40.44445453207936,56.50269551006181
1.6016666666666668,83.38467168584702,51.426266485343604
1.635,127.50388479828962,38.31861650896724
1.6683333333333334,172.3411082993698,34.88040404331389
1.7016666666666669,215.290271403338,33.32379925160842
1.735,255.40760092278742,35.90666616346641
1.7683333333333335,292.3192924978257,37.37053542993726
1.8016666666666667,323.3734151626286,45.956114550421944
1.8350000000000002,347.4921650506708,56.08514174638867
1.8683333333333334,361.88481675392677,56.544502617801015
1.9016666666666668,382.4831834783495,66.43752298468326
1.935,388.26236244317533,75.45277844109137
1.9683333333333335,384.36151822769807,95.84096499540556
2.001666666666667,378.3783709622189,96.09803808774586
2.035,361.88481675392677,81.67539267015701
2.0683333333333334,339.93497005763584,75.8195888861909
2.101666666666667,312.35183606591227,61.48405016205311
2.1350000000000007,281.4659685863876,43.97905759162296
2.1683333333333334,233.71727748691114,36.43979057591622
2.2016666666666667,187.11624532122642,29.6682204259198
2.2350000000000003,135.84320527665295,27.16312780148496
2.2683333333333335,81.8509867597677,29.141316927810294
2.3016666666666667,25.758972958738468,35.32706471460028
2.335,-30.76430767577949,44.16238284181395
2.3683333333333336,-86.34855508020155,55.20563827905016
2.401666666666667,-140.04113999049105,65.36498656167305
2.435,-190.99476439790567,74.13612565445015
2.468333333333334,-238.0564030746691,79.70831114703674
2.501666666666667,-279.72121281401223,84.48699061611
2.535,-313.79444623009385,87.91581097847416
2.5683333333333334,-340.12665870785986,91.4309707641412
2.601666666666667,-357.2930106728809,95.21436072045606
2.6350000000000007,-365.0403457763741,99.20189411655338
2.6683333333333334,-363.8337039865919,102.75752445863577
2.7016666666666667,-353.9165103912976,105.49878592855941
2.7350000000000003,-334.05598729309077,107.12812964421869
2.7683333333333335,-305.0987199557785,106.04462535256062
2.8016666666666667,-267.9671932887293,101.19050720881148
2.835,-223.06786299137093,92.01156944926947
2.8683333333333336,-173.95990526401692,65.17752989723317
2.901666666666667,-116.06206036938784,52.50114748799149
2.935,-53.862288637596066,35.35848661030968
2.968333333333334,20.10471204188491,26.38743455497388
3.001666666666667,91.64734967149661,18.9428996928209
3.035,181.97669905685098,51.396929780584514
3.0683333333333334,243.76963350785354,26.38743455497388
3.101666666666667,294.03141361256553,46.49214659685862
3.1350000000000007,341.0813071536081,63.38784490544754
3.1683333333333334,382.3855608267195,81.34057315519237
3.2016666666666667,416.69133887318276,98.4891581000669
3.2350000000000003,443.2855508825146,110.2866175145823
3.2683333333333335,463.2482786779001,117.31688899852224
3.3016666666666667,472.4607329842934,121.8848167539266
3.3350000000000004,495.0785340314137,101.7801047120418
3.3683333333333336,490.9415293297452,93.48286907074782
3.401666666666667,478.15002917795846,83.48408267126615
3.435,455.35107237629927,71.83634145585916
3.468333333333334,424.18827371876523,58.22282711745538
3.501666666666667,366.9109947643981,54.03141361256536
3.535,296.5445026178011,49.00523560209416
3.5683333333333334,258.848167539267,43.97905759162296
3.601666666666667,218.63874345549743,36.43979057591622
3.6350000000000007,118.11518324607346,46.49214659685862
3.6683333333333334,45.2356020942409,46.49214659685862
3.701666666666667,-24.31975645303646,48.19457495184247
3.7350000000000003,-67.47405117918288,52.20325162066297
