t,x,y
0.0,635.8115183246075,-187.22513089005247
0.033333333333333375,634.841215556321,-187.10005300221746
0.06666666666666675,633.9933143853459,-187.22442622868448
0.1,632.6400507642657,-191.02714036826615
0.13333333333333336,631.5105143607934,-194.8879973287692
0.16666666666666663,631.405480731808,-197.9555984298015
0.2,633.3812630503344,-203.10546326280155
0.23333333333333336,651.4246995882177,-200.95192021379034
0.2666666666666666,646.0512107554514,-213.18737962937007
0.3,610.6806282722514,-232.46073298429337
0.33333333333333326,586.0330907069174,-246.27702657668715
0.36666666666666664,603.8675061460012,-245.0467303861492
0.40000000000000013,564.0322879673981,-263.19463877928024
0.43333333333333335,462.408376963351,-307.85340314136124
0.4666666666666666,376.9633507853405,-307.85340314136124
0.4999999999999999,299.41401178838805,-318.906806598161
0.5333333333333333,213.61256544502635,-343.03664921465975
0.5666666666666669,119.82913226064738,-353.32702222838566
0.6000000000000001,1.1368683772161603E-13,-363.14136125654454
0.6333333333333334,-97.14612928954693,-371.5811784775042
0.6666666666666666,-175.91623036649207,-378.21989528795825
0.7000000000000001,-269.6865421728951,-414.7962725461434
0.7333333333333334,-360.5762411939736,-414.0883367659567
0.7666666666666668,-428.0136868577947,-379.03161072131525
0.7999999999999999,-517.696335078534,-370.6806282722514
0.8333333333333334,-568.6273626155,-360.3992350316212
0.8666666666666666,-604.6213314963888,-348.31922135139985
0.9016666666666668,-627.5778237766498,-331.89863957416924
0.9349999999999998,-638.6132220914585,-320.09536463498125
0.9683333333333334,-636.4849847839234,-310.02432552740333
1.0016666666666667,-623.2628392201696,-306.71918820422843
1.035,-597.3766973529885,-304.7341288360558
1.0683333333333336,-564.7096908536494,-319.47807303555874
1.1016666666666666,-519.1356134408084,-323.42643407378296
1.135,-465.44080513573215,-328.20750395466393
1.1683333333333334,-384.5026178010471,-325.4450261780105
1.2016666666666669,-331.0541557017127,-329.3806188447859
1.235,-267.36530832253266,-330.56710566877086
1.2683333333333335,-201.55818178219442,-329.8893835147701
1.3016666666666665,-132.44256256919743,-325.79540559114434
1.335,-58.634936119117356,-328.40101864325106
1.3683333333333334,7.441600506156874,-309.6327196521638
1.401666666666667,80.70638402578788,-313.65857538746604
1.435,146.2881244635712,-307.4547683095295
1.4683333333333335,202.14541284063444,-291.6404031260895
1.501666666666667,257.85369729758236,-293.490856978774
1.535,310.6613243129925,-299.3388996342767
1.5683333333333331,354.3278876105014,-307.46585632723986
1.601666666666667,379.476439790576,-302.82722513089016
1.635,409.68421818635306,-312.7737757429229
1.6683333333333334,424.7120418848169,-322.93193717277495
1.7016666666666664,435.36817148844375,-330.0625988008858
1.735,437.3255824250009,-337.12010941784933
1.7683333333333335,430.1206074222637,-339.95599465051646
1.8016666666666665,414.53695260857785,-342.11448773811844
1.8350000000000004,390.62866132663294,-343.02304670375656
1.8683333333333334,361.5243271701229,-344.79994847539183
1.9016666666666666,325.6578693782167,-347.95624584859183
1.935,286.3335486842707,-352.8440395923801
1.9683333333333335,242.7372787697377,-359.9295635832418
2.001666666666667,199.00019200380711,-367.7825884179954
2.035,153.34535799942023,-375.1073251330172
2.068333333333333,107.74118671723045,-381.912952656754
2.101666666666667,65.25089784857437,-386.038030018017
2.135,24.683348788182684,-386.84653145310403
2.1683333333333334,-14.28517284474674,-383.90198419337185
2.2016666666666667,-47.46420237197162,-379.022541639202
2.235,-80.14253059854082,-367.9191404760463
2.2683333333333335,-113.34492987497924,-354.0018656529535
2.3016666666666663,-141.05485909870094,-340.84374681451027
2.3350000000000004,-165.276023658163,-327.88676836423906
2.3683333333333336,-186.23113483786756,-318.045073727762
2.4016666666666664,-202.80381758942758,-311.71349859553334
2.435,-216.7514066612248,-309.4048523236238
2.4683333333333333,-227.17431227814996,-309.91645079303
2.501666666666667,-211.09947643979058,-312.87958115183255
2.535,-233.71727748691092,-317.90575916230364
2.568333333333333,-236.75653267475218,-318.9790520070969
2.601666666666667,-237.87387406439893,-318.39865096511767
2.635,-237.27569960565643,-315.8182070473058
2.6683333333333334,-234.97860001860772,-311.97504332612357
2.701666666666667,-231.05880966547193,-307.3197325922563
2.735,-225.71010731101705,-302.0468565081924
2.7683333333333335,-219.47625956779189,-297.8825919507726
2.8016666666666663,-211.89152040683075,-295.36195497176004
2.8350000000000004,-203.3043093967517,-295.15649901198776
2.8683333333333336,-193.69070739436575,-297.6921517487258
2.9016666666666664,-182.37104639627387,-302.6663136040779
2.935,-170.19227052119686,-310.2143063394692
2.9683333333333333,-155.5942636865625,-317.9753114385421
3.001666666666667,-123.14136125654443,-330.4712041884818
3.035,-106.2802399493321,-336.6072095841869
3.0683333333333334,-88.07766311932119,-340.46931763642624
3.101666666666667,-62.82722513089004,-350.5759162303666
3.135,-40.68306336989008,-350.388424190744
3.1683333333333334,-16.949687987627385,-349.90910726262337
3.201666666666667,8.132461421540484,-348.6961807475293
3.235,22.61780104712045,-332.98429319371735
3.2683333333333335,55.2879581151833,-330.4712041884818
3.3016666666666663,77.90575916230364,-332.98429319371735
3.3350000000000004,107.32786957629696,-338.8775172164633
3.3683333333333336,137.47035841042316,-346.04873220286936
3.4016666666666664,120.628272251309,-388.27225130890065
3.435,208.58638743455504,-395.8115183246073
3.4683333333333333,237.03973932217605,-396.0330597456898
3.5016666666666674,263.0651748491978,-396.2036649772908
3.5350000000000006,289.3157486013415,-394.0403475567143
3.5683333333333334,308.52395535395044,-400.61257556376177
3.6016666666666666,324.1884816753927,-375.7068062827225
3.6350000000000007,338.24401499296573,-368.7693797509719
3.6683333333333334,349.31937172774883,-345.5497382198953
3.7016666666666667,354.34737027274195,-338.6062496178556
3.7349999999999994,353.79215311364624,-333.57564102486526
3.7683333333333335,347.8908354822861,-330.40486736326557
3.8016666666666676,334.7618241053192,-330.5188838301026
3.8350000000000004,316.0884702697158,-331.5507734415896
3.8683333333333336,291.1475069253611,-333.53169433555263
3.9033333333333333,258.35079170499466,-335.5514510712078
3.9366666666666665,221.17366842112915,-336.6233806629448
3.9700000000000006,176.98556853217906,-336.43246091626247
4.003333333333334,110.5759162303666,-338.01047120418866
4.036666666666666,60.66789371073037,-334.003294694704
4.07,6.844753332308301,-328.05658571723166
4.1033333333333335,-49.199105873565486,-321.05277777900824
4.136666666666668,-107.53162001029182,-313.08086199609033
4.170000000000001,-164.9970254272132,-305.05733315627026
4.203333333333334,-216.51560259948815,-298.09492746214187
4.236666666666667,-271.1844874983053,-291.1401048303246
4.27,-319.70265421044314,-286.1653862625508
4.303333333333335,-371.93717277486905,-290.2617801047122
4.336666666666668,-410.54128219236054,-288.06494614996313
4.370000000000001,-442.87411051346476,-286.86551682607296
4.403333333333334,-469.9203698199858,-286.91377553791835
4.4366666666666665,-489.98608680579787,-288.8090262002306
4.470000000000001,-501.2655947388416,-291.37289441701637
4.503333333333334,-506.8265811470251,-288.5482127956659
4.536666666666667,-500.18037997314195,-308.07195267217685
4.570000000000001,-487.0553103387831,-314.49270781347786
4.6033333333333335,-465.56194875257984,-326.2343397863988
4.636666666666668,-434.3260729624153,-336.4608486625784
4.670000000000001,-392.63980565898737,-349.98534144652353
4.703333333333334,-342.02901271089013,-364.2995778425518
4.736666666666667,-281.99282805384496,-378.82490655676565
4.77,-212.89686253672608,-393.0416595769764
4.803333333333335,-136.89094686442422,-404.14665641121064
4.836666666666668,-54.23203074289222,-412.7261314393734
4.870000000000001,32.01437987917461,-417.9237747438765
4.903333333333334,120.18169783345229,-418.9433345424418
4.9366666666666665,208.19414109963418,-414.49485115736434
4.970000000000001,293.22044736809175,-401.1500598127566
5.003333333333334,374.7398510287712,-387.39378157783176
5.036666666666667,449.21826288204875,-371.7078183929939
5.070000000000001,516.4919508327162,-354.79017086504336
5.1033333333333335,572.9842931937173,-338.01047120418866
5.136666666666668,640.8376963350786,-317.90575916230364
5.170000000000001,653.4031413612568,-295.2879581151833
5.203333333333334,665.5561991581426,-285.50970218721636
5.236666666666667,664.8838264657638,-279.62018755509143
5.27,654.2185916088756,-275.6345700177653
5.303333333333335,630.5363760787504,-274.53038357040555
5.336666666666668,597.900744212815,-275.6138944139948
5.370000000000001,530.2617801047122,-270.1570680628272
5.403333333333334,474.9738219895289,-282.72251308900536
5.4366666666666665,418.5423668772992,-286.7979298414375
5.470000000000001,339.5178608865749,-292.7803549343116
5.503333333333334,254.88743432004412,-298.8183948782362
5.536666666666668,177.56520834286903,-303.82159142856335
5.570000000000001,98.30295396971042,-308.78158914293954
5.6033333333333335,11.920890924085143,-312.77644350309356
5.636666666666668,-74.87446072549028,-315.8388628463417
5.670000000000001,-161.19747110984645,-317.9082816401383
5.703333333333334,-245.8801709819263,-318.8908822036858
5.736666666666667,-346.80628272251306,-320.4188481675394
5.77,-383.8527593063843,-318.755753352184
5.803333333333335,-460.64217680873526,-313.53130759262854
5.836666666666668,-562.9319371727748,-315.3926701570681
5.870000000000001,-605.6544502617801,-310.366492146597
5.903333333333334,-648.3769633507853,-302.82722513089016
5.9366666666666665,-676.0209424083769,-297.80104712041884
5.970000000000001,-686.0732984293194,-332.98429319371735
6.003333333333334,-681.0471204188482,-325.4450261780105
6.036666666666668,-662.9705441339433,-330.10246121096816
6.070000000000001,-643.3507853403141,-332.98429319371735
6.1033333333333335,-578.0104712041884,-345.5497382198953
6.136666666666668,-525.2356020942408,-343.03664921465975
6.170000000000001,-452.35602094240835,-340.5235602094242
6.203333333333334,-367.4973069835496,-350.51687753125907
6.236666666666667,-289.1175780799242,-356.5238304534705
6.270000000000001,-208.58638743455492,-363.14136125654454
6.303333333333335,-110.57591623036649,-368.1675392670156
6.336666666666668,5.0261780104713125,-398.32460732984305
6.370000000000001,45.2356020942409,-378.21989528795825
6.403333333333334,153.29842931937173,-355.6020942408377
6.4366666666666665,258.848167539267,-325.4450261780105
6.470000000000001,304.0837696335079,-302.82722513089016
6.503333333333334,372.1640168168137,-283.8228771152369
6.536666666666668,422.78801869249537,-268.781114306516
6.570000000000001,475.9401100231862,-252.81524917280012
6.6033333333333335,515.3337727670778,-241.8777605438636
6.636666666666668,542.8272251308902,-234.97382198952891
6.670000000000001,565.4450261780105,-242.51308900523577
6.703333333333334,565.4450261780105,-242.51308900523577
6.736666666666667,555.3926701570681,-250.0523560209424
6.770000000000001,540.3258130285003,-261.701433957443
6.803333333333335,515.5034357769637,-275.0891115103709
6.836666666666668,479.02920592821647,-289.94418746457495
6.870000000000001,444.8167539267017,-307.85340314136124
6.905000000000001,393.0464178572611,-322.9335440546238
6.938333333333334,330.00555413485836,-337.86891077584505
6.971666666666667,273.92670157068073,-345.5497382198953
7.005000000000001,226.04247845031296,-353.67399095750034
7.038333333333334,154.2544745021305,-364.5879875558526
7.071666666666667,79.57256495184583,-373.55181210281535
7.105000000000001,5.118235595546594,-380.65434302696303
7.138333333333334,-70.83104471347997,-385.6114062983793
