t,x,y
0.0,527.7486910994764,-287.74869109947645
0.03333333333333326,522.5906606048011,-291.6874637546907
0.06666666666666675,532.7748691099478,-287.74869109947645
0.1,515.1832460732985,-312.87958115183255
0.13333333333333336,476.3278371272545,-331.9567423883316
0.16666666666666674,413.51827614576086,-356.9628682008115
0.2,346.80628272251306,-385.7591623036649
0.23333333333333336,256.3350785340315,-395.8115183246073
0.2666666666666666,175.97677336696097,-406.79728357312115
0.3,90.4712041884818,-415.9162303664921
0.33333333333333337,20.80883113133359,-416.02364697208077
0.36666666666666664,-71.45395302446309,-413.13048700267063
0.4,-166.79700933494314,-406.20711996532464
0.43333333333333324,-258.75344494371757,-396.98502049441527
0.4666666666666666,-350.2164468446804,-388.93532615234244
0.5000000000000001,-434.6004117618836,-381.08379622449684
0.5333333333333333,-514.0563181540288,-376.05236174594074
0.5666666666666667,-605.6544502617801,-363.14136125654454
0.5999999999999999,-658.0219259735733,-361.3861334245689
0.6333333333333334,-695.5720214358996,-360.0345144098642
0.6666666666666669,-716.2303664921466,-360.628272251309
0.7000000000000001,-731.258278424133,-358.60105178956655
0.7333333333333334,-728.606959845232,-355.2861949184205
0.7666666666666666,-708.7969548120773,-352.37029791880195
0.8000000000000002,-674.3040806029658,-349.56945350818796
0.8333333333333334,-627.9696548344465,-348.49174086702124
0.8666666666666668,-570.0298689518991,-349.56663677638744
0.8999999999999999,-522.7225130890051,-353.08900523560214
0.9333333333333333,-442.55693841383606,-361.0890247031857
0.9666666666666667,-370.7041036010935,-369.0890330303773
1.001666666666667,-292.57114959888736,-379.0586634546926
1.035,-219.0694730977484,-387.11273447620465
1.0683333333333336,-133.19371727748683,-398.32460732984305
1.1016666666666666,-47.74869109947633,-400.8376963350786
1.135,15.23512172456708,-398.85779001500805
1.1683333333333334,75.85400707616918,-393.8554742815877
1.2016666666666664,138.20945050037972,-383.88044204378934
1.235,192.18804877795264,-372.00247549093297
1.2683333333333335,240.40395068540602,-357.1823071190897
1.301666666666667,278.16940772725366,-342.83990407149395
1.335,308.86311022881955,-330.87741470308015
1.3683333333333334,336.75392670157066,-320.4188481675394
1.4016666666666666,347.40160692628524,-322.08133146315686
1.435,348.9185896195313,-330.6705502765326
1.4683333333333335,340.78277647930736,-346.6357713202801
1.501666666666667,324.49590936045297,-365.4675845120182
1.535,300.2078055623497,-385.4821544436393
1.5683333333333336,268.75734252215625,-403.4707846521519
1.601666666666667,234.08328894274473,-416.47949042517166
1.635,193.3404386350967,-425.34572889836
1.668333333333333,149.73024820174396,-429.4456657382284
1.7016666666666669,99.4706233116517,-429.47468014419974
1.735,15.07853403141371,-420.9424083769634
1.7683333333333335,-40.21935578631201,-412.0515995766141
1.8016666666666665,-93.59839886249097,-402.80902619720405
1.835,-144.72422253836157,-394.7347105232802
1.8683333333333334,-191.80011425916337,-390.0109145684037
1.9016666666666666,-233.60939725059552,-387.9664109788305
1.9350000000000005,-268.96822380684216,-390.11801819557013
1.9683333333333335,-297.2862947009087,-393.88263492519854
2.0016666666666665,-320.5021814465722,-397.0682686105529
2.035,-335.66028259101495,-400.0821346663497
2.0683333333333334,-343.58285352713847,-400.5876799942771
2.101666666666667,-347.03118333202747,-398.92997801111756
2.135,-344.0999399565735,-393.9827828553789
2.168333333333333,-336.46947147180254,-386.2337368422425
2.201666666666667,-324.4442743289767,-376.4873067692952
2.235,-289.0052356020942,-370.6806282722514
2.2683333333333335,-270.8710711949798,-360.9138921859237
2.3016666666666663,-251.30484918769457,-353.99642578627345
2.335,-231.8979982184028,-352.93922386432837
2.3683333333333336,-211.7700332449008,-355.3442010591457
