t,x,y
0.03333333333333333,871.7724288840263,-78.7746170678339
0.06666666666666667,871.8430912597837,-77.85675824411965
0.1,871.2568412188893,-76.81932116601797
0.13333333333333333,871.4997620763779,-75.78272222811165
0.16666666666666669,870.682757070279,-75.6455616061271
0.2,871.4048153613157,-74.80093215009242
0.23333333333333334,870.9941135782774,-75.75498821786823
0.26666666666666666,870.8473110296527,-76.69392077990051
0.30000000000000004,872.286974706647,-76.76723886883451
0.33333333333333337,872.8122675591476,-77.75810570352223
0.3666666666666667,873.7340311054095,-77.76201508217468
0.4,874.8529640556867,-77.95280404996265
0.43333333333333335,875.4044467626572,-78.77935968281417
0.4666666666666667,875.5683260353917,-80.6350906700518
0.5,876.2468854465033,-81.81507956813721
0.5333333333333333,873.95580084013,-89.9794242549342
0.5666666666666667,848.3218637611017,-105.45045565773466
0.6000000000000001,818.4073580182576,-128.0739107138811
0.6333333333333334,758.3369803063458,-164.90153172866542
0.6666666666666667,702.2030576480738,-193.85131555643966
0.7000000000000001,609.2258424927136,-232.8785287877672
0.7333333333333334,487.14296346106494,-275.8515829983762
0.7666666666666667,376.09667149506504,-304.020368111331
0.8,269.51990961509046,-323.9332227152936
0.8333333333333334,137.76454082465625,-336.93991407025646
0.8666666666666667,-54.617067833698,-335.0547045951862
0.9,-165.95185995623626,-326.6520787746173
0.9333333333333333,-283.08114596513724,-312.67225905858277
0.9666666666666667,-439.8407689392909,-285.6591406889452
1.0,-552.4726477024069,-263.63238512035036
1.0333333333333334,-663.5299624315371,-238.63832084538035
1.0666666666666667,-763.4815247192571,-212.63243766510277
1.1,-837.7036478016471,-193.65270672380984
1.1333333333333333,-880.1904275508147,-183.5476822905846
1.1666666666666667,-921.4363161718873,-172.73182308687683
1.2000000000000002,-941.7559975098671,-167.7626449297909
1.2333333333333334,-940.0897679365792,-168.61559197506085
1.2666666666666668,-922.3872484227979,-172.6535094911212
1.3,-881.9157947212948,-181.6986651542568
1.3333333333333335,-825.2390129491725,-194.5956097917731
1.3666666666666667,-756.5994727556993,-209.6759870098847
1.4000000000000001,-668.734113612036,-227.67412963667903
1.4333333333333333,-581.6855774659432,-244.66345538102132
1.4666666666666668,-451.6411378555798,-269.934354485777
1.5016666666666667,-352.52484874306856,-283.96521892498095
1.5350000000000001,-272.07299551892584,-292.998450059059
1.5683333333333334,-184.84994554210652,-298.73872756434
1.6016666666666668,-10.503282275711058,-301.44420131291054
1.635,94.52954048140055,-293.0415754923416
1.6683333333333334,173.87322802966173,-285.0629736980195
1.7016666666666669,249.85122297652742,-274.1051024241424
1.735,333.76202850287973,-258.0962226875022
1.7683333333333335,409.5962472569927,-239.0984119844927
1.8016666666666667,468.24476700247396,-221.99013186558182
1.8350000000000002,517.214996330862,-205.95948148645857
1.8683333333333334,553.8281626377866,-193.2201418930672
1.9016666666666668,592.3851203501094,-215.31728665207902
1.935,602.5227329374029,-225.40853815219384
1.9683333333333335,592.0253590414877,-232.36814991453457
2.001666666666667,569.9254534099155,-252.37089420849634
2.035,533.4377546935166,-270.5912645334656
2.0683333333333334,482.80487355374225,-279.0039884420039
2.101666666666667,427.3816260126541,-303.0763419982934
2.1350000000000007,367.7846185318367,-322.0109536169898
2.1683333333333334,297.9149585468422,-335.31807464529584
2.2016666666666667,222.09013782362672,-342.425374224616
2.2350000000000003,140.3985161217779,-344.19629400913436
2.2683333333333335,63.069733256576,-360.2488638826551
2.3016666666666667,-19.06869902523158,-352.2138179696499
2.335,-95.60002511594803,-342.20598340502147
2.3683333333333336,-163.750825644649,-331.67196153603004
2.401666666666667,-225.52379483960794,-318.93475131529567
2.435,-277.87974356141376,-309.06111778701006
2.468333333333334,-321.76573245212603,-301.22237271865833
2.501666666666667,-356.12794637899424,-295.5063549582201
2.535,-380.7040930916819,-288.433091762138
2.5683333333333334,-397.0835301487841,-286.99024208671744
2.601666666666667,-403.82900057203096,-287.2732211609209
2.6350000000000007,-403.39931730807984,-288.10716822323957
2.6683333333333334,-396.4635562696735,-288.4930549134739
2.7016666666666667,-383.6755807641571,-278.42322429921114
2.7350000000000003,-366.4354176491013,-277.4726086483108
2.7683333333333335,-349.80523622136366,-293.8540317196175
2.8016666666666667,-324.78569489741517,-297.3748814252431
2.835,-299.2849804142336,-273.11130642004287
2.8683333333333336,-266.78336980306347,-276.2363238512037
2.901666666666667,-240.61254359888426,-279.09631835557093
2.935,-215.74012531433982,-283.4404004456487
2.968333333333334,-190.90534919473453,-289.5998341705831
3.001666666666667,-168.87841126812737,-296.31613819530344
3.035,-148.78963104939066,-303.2087014834756
3.0683333333333334,-131.79420450997077,-323.49680714785427
3.101666666666667,-114.67763694358928,-317.29489767767154
3.1350000000000007,-96.63019693654257,-322.4507658643329
3.1683333333333334,-86.3315012736291,-323.2294334578414
3.2016666666666667,-77.81213311702663,-320.82340009569157
3.2350000000000003,-71.49079280490241,-315.7100730558532
3.2683333333333335,-66.90431577891991,-310.56663498594344
3.3016666666666667,-62.88092692810869,-305.9097121830489
3.3350000000000004,-59.53782049108622,-304.38142475762083
3.3683333333333336,-55.46858693327886,-306.73190978916
3.401666666666667,-50.367704234657594,-312.9126161318982
3.435,-43.411531085247816,-321.01117635782884
3.468333333333334,-33.634616770102184,-329.4645383929669
3.501666666666667,-20.503207571934354,-337.3525254888798
3.535,-4.461656532553889,-342.5097081788251
