t,x,y
0.0,600.628272251309,-189.738219895288
0.033352076124567476,599.5909467481729,-187.8790126091294
0.06670415224913495,598.8195426016669,-186.94509814326057
0.10005622837370243,598.2617048261613,-186.58178826802714
0.1334083044982699,598.6082512507292,-186.69007886172403
0.16676038062283738,599.3766917344269,-186.79191017901303
0.20011245674740485,599.6722891836312,-188.50546481852643
0.23346453287197233,600.6170977387187,-189.7432426778837
0.2668166089965398,601.087545317363,-191.64011468751391
0.3001686851211073,601.6649691962948,-193.70054409809427
0.33352076124567476,602.4515312508593,-194.79293168552658
0.36687283737024223,601.7903621977166,-195.6311502576459
0.4002249134948097,601.6816469052137,-195.7738792029504
0.4335769896193772,601.6106703668975,-195.83577538266672
0.46692906574394466,601.232385337099,-195.49995644323008
0.5002811418685121,601.6996688534246,-194.75423093403379
0.5336332179930796,601.539111271537,-194.63495661016486
0.5669852941176471,601.761033342801,-194.76399253019076
0.6003373702422146,595.6020942408377,-202.30366492146595
0.633689446366782,582.2477361934798,-214.49545085901127
0.6670415224913495,572.9842931937173,-229.9476439790576
0.700393598615917,541.071836560297,-249.01431844149192
0.7337456747404845,501.32773943559914,-268.0633127967103
0.7670977508650519,445.92969356489584,-290.9857345879218
0.8004498269896194,376.37909732363687,-314.05644744965684
0.8338019031141869,294.5714991683644,-335.96582442525914
0.8671539792387544,204.41592050214194,-357.2060535814421
0.9005060553633218,94.0735139827284,-376.1067284260787
0.9338581314878893,-45.23560209424079,-403.35078534031413
0.9672102076124568,-171.87947042042742,-443.9218891919836
1.0005622837370243,-261.36125654450257,-413.40314136125653
1.0339143598615916,-352.9208443441239,-416.8626582606098
1.0672664359861592,-454.99968080725534,-418.2115078151305
1.1006185121107266,-544.4442021508012,-449.4305573077979
1.1339705882352942,-622.8967519685889,-410.71808200217106
1.1673226643598615,-687.966334967333,-413.74421566962246
1.2006747404844291,-738.1835059652421,-386.71996009421196
1.2340268166089965,-771.5549068350331,-368.19903396299014
1.267378892733564,-786.4251771258776,-354.56999287932604
1.3007309688581314,-799.7394204739389,-374.997729651453
1.334083044982699,-774.4008055397591,-334.02464424250275
1.3674351211072664,-763.979057591623,-327.95811518324626
1.400787197231834,-790.182747585244,-290.91626470955816
1.4341392733564013,-670.9947643979058,-322.93193717277495
1.467491349480969,-583.0366492146597,-320.4188481675394
1.5008434256055363,-513.0919034913475,-322.49872674656194
1.5341955017301039,-438.70782635457726,-323.4427775149925
1.5675475778546712,-363.0497153914562,-322.30514368933154
1.6008996539792388,-285.6321091757279,-318.53078879695295
1.6342517301038062,-208.22956300473857,-312.25834186140287
1.6676038062283738,-131.18611133969898,-303.5204492776743
1.7009558823529412,-61.756022547613384,-294.42411070574326
1.7343079584775087,9.697883137622057,-284.4304548724608
1.767660034602076,74.71384683386373,-276.35938696041967
1.8010121107266437,134.50666140855105,-271.2903670640858
1.834364186851211,189.54200012953925,-269.36172852978416
1.8677162629757786,238.1149029328608,-272.37388996075924
1.901068339100346,279.9810533562386,-278.42140014289976
1.9344204152249136,314.7485468520115,-289.3157373139343
1.967772491349481,336.872474868336,-302.2601410737616
2.0011245674740485,356.2091462561839,-316.652474255432
2.034476643598616,370.8966007430888,-330.4680553521571
2.0678287197231833,376.69195007745566,-342.59588949019053
2.101180795847751,374.3421738129159,-354.54710204106823
2.1345328719723184,314.1361256544503,-368.1675392670156
2.167884948096886,297.3078024170345,-375.42654347428766
2.201237024221453,271.55796673494433,-383.11725753320684
2.234589100346021,233.54366419005055,-390.3322964452218
2.2679411764705883,189.89350074961658,-397.18849499626117
2.3012932525951557,140.8349112742635,-405.07551356201793
2.334645328719723,89.0191267440141,-412.12312785389986
2.367997404844291,38.06873704930058,-417.9481903266253
2.4013494809688583,-13.13629623683255,-422.94440528713085
